895,происходило,происходить,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2600.975#2601.27
896,здесь,здесь,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2601.27#2601.565
897,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2601.565#2601.86
898,не,не,PART,_,Polarity=Neg,_,_,_,@vvp1934m-words#@vvp1934m#2601.86#2602.155
899,такое,такой,DET,_,Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2602.155#2602.46
900,как,как,ADV,_,Degree=Pos,_,_,_,@vvp1934m-words#@vvp1934m#2603.38#2603.638
901,т…,т…,"X
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2603.638#2603.896
902,[нрзб],X,"X
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2603.896#2604.154
903,к,к,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2604.154#2604.412
904,тому,то,PRON,_,Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2604.412#2604.67
905,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2604.67#2604.928
906,что,что,PRON,_,Case=Nom,_,_,_,@vvp1934m-words#@vvp1934m#2604.928#2605.186
907,происходило,происходить,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2605.186#2605.444
908,в,в,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2605.444#2605.702
909,Германии,Германия,PROPN,_,Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2605.702#2605.96
910,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2606.82#2607.144
911,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2607.144#2607.468
912,скажу,сказать,VERB,_,Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2607.468#2607.792
913,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2607.792#2608.116
914,больше,больше,ADV,_,Degree=Cmp,_,_,_,@vvp1934m-words#@vvp1934m#2608.116#2608.44
915,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2608.44#2608.764
916,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2608.764#2609.088
917,не,не,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2609.088#2609.412
918,делаю,делать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2609.412#2609.736
919,фильма,фильм,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2609.736#2610.06
920,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2610.06#2610.384
921,России,Россия,PROPN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2610.384#2610.71
922,а,а,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2611.61#2611.867
923,если,если,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2611.867#2612.124
924,бы,бы,"PART
",_,_,_,_,_,@vvp1934m-words#@vvp1934m#2612.124#2612.381
925,делал,делать,VERB,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2612.381#2612.64
926,то,то,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2613.17#2613.501
927,вы,вы,PRON,_,Case=Nom|Number=Plur|Person=2,_,_,_,@vvp1934m-words#@vvp1934m#2613.501#2613.832
928,можете,мочь,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2613.832#2614.163
929,быть,быть,AUX,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2614.163#2614.494
930,совершенно,совершенно,ADV,_,Degree=Pos,_,_,_,@vvp1934m-words#@vvp1934m#2614.494#2614.825
931,спокойны,спокойный,ADJ,_,Degree=Pos|Number=Plur|Variant=Short,_,_,_,@vvp1934m-words#@vvp1934m#2614.825#2615.16
932,что,что,SCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2615.65#2616.016
933,о,о,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2616.016#2616.382
934,ГУЛАГе,"ГУЛАГ
",PROPN,_,Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2616.382#2616.75
935,и,и,CCONJ,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2617.37#2617.583
936,о,о,ADP,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2617.583#2617.796
937,том,то,PRON,_,Case=Loc|Gender=Neut|Number=Sing,_,_,_,@vvp1934m-words#@vvp1934m#2617.796#2618.009
938,/,/,PUNCT,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2618.009#2618.222
939,что,что,PRON,_,Case=Nom,_,_,_,@vvp1934m-words#@vvp1934m#2618.222#2618.435
940,творилось,твориться,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid,_,_,_,@vvp1934m-words#@vvp1934m#2618.435#2618.65
941,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vvp1934m-words#@vvp1934m#2619.17#2619.508
942,бы,бы,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2619.508#2619.846
943,сделал,сделать,VERB,_,Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vvp1934m-words#@vvp1934m#2619.846#2620.184
944,очень,очень,ADV,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2620.184#2620.522
945,даже,даже,PART,_,_,_,_,_,@vvp1934m-words#@vvp1934m#2620.522#2620.86
946,подробно,подробно,ADV,_,Degree=Pos,_,_,_,@vvp1934m-words#@vvp1934m#2620.86#2621.2
